#Digilent WaveForms Logic Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A364BC
#Date Time: 2017-04-21 10:17::43.164

Time,SPI,MISO,Break
0.0083700000000000007,h00,0,0
0.0083823999999999999,h00,0,0
0.0083948000000000009,h00,0,0
0.0084072000000000001,h00,0,0
0.008419600000000001,h00,0,0
0.0084320000000000003,h00,0,0
0.0084444000000000012,h00,0,0
0.0084568000000000004,h00,0,0
0.0084691999999999996,h00,0,0
0.0084816000000000006,h00,0,0
0.0084939999999999998,h00,0,0
0.0085064000000000008,h00,0,0
0.0085188,h00,0,0
0.0085312000000000009,h00,0,0
0.0085436000000000002,h00,0,0
0.0085560000000000011,h00,0,0
0.0085684000000000003,h00,0,0
0.0085808000000000013,h00,0,0
0.0085932000000000005,h00,0,0
0.0086055999999999997,h00,0,0
0.0086180000000000007,h00,0,0
0.0086303999999999999,h00,0,0
0.0086428000000000008,h00,0,0
0.0086552,h00,0,0
0.008667600000000001,h00,0,0
0.0086800000000000002,h00,0,0
0.0086924000000000012,h00,0,0
0.0087048000000000004,h00,0,0
0.0087172000000000013,h00,0,0
0.0087296000000000006,h00,0,0
0.0087419999999999998,h00,0,0
0.0087544000000000007,h00,0,0
0.0087667999999999999,h00,0,0
0.0087792000000000009,h00,0,0
0.0087916000000000001,h00,0,0
0.0088040000000000011,h00,0,0
0.0088164000000000003,h00,0,0
0.0088288000000000012,h00,0,0
0.0088412000000000004,h00,0,0
0.0088535999999999997,h00,0,0
0.0088660000000000006,h00,0,0
0.0088783999999999998,h00,0,0
0.0088908000000000008,h00,0,0
0.0089032,h00,0,0
0.008915600000000001,h00,0,0
0.0089280000000000002,h00,0,0
0.0089404000000000011,h00,0,0
0.0089528000000000003,h00,0,0
0.0089652000000000013,h00,0,0
0.0089776000000000005,h00,0,0
0.0089899999999999997,h00,0,1
0.0090024000000000007,h00,0,0
0.0090147999999999999,h00,0,0
0.0090272000000000008,h00,0,0
0.0090396000000000001,h00,0,0
0.009052000000000001,h00,0,0
0.0090644000000000002,h00,0,0
0.0090768000000000012,h00,0,0
0.0090892000000000004,h00,0,0
0.0091016000000000014,h00,0,0
0.0091140000000000006,h00,0,0
0.0091263999999999998,h00,0,0
0.0091388000000000007,h00,0,0
0.0091512,h00,0,0
0.0091636000000000009,h00,0,0
0.0091760000000000001,h00,0,0
0.0091884000000000011,h00,0,0
0.0092008000000000003,h00,0,0
0.0092132000000000012,h00,0,0
0.0092256000000000005,h00,0,0
0.0092379999999999997,h00,0,0
0.0092504000000000006,h00,0,0
0.0092627999999999999,h00,0,0
0.0092752000000000008,h00,0,0
0.0092876,h00,0,0
0.009300000000000001,h00,0,0
0.0093124000000000002,h00,0,0
0.0093248000000000011,h00,0,0
0.0093372000000000004,h00,0,0
0.0093496000000000013,h00,0,0
0.0093620000000000005,h00,0,0
0.0093743999999999997,h00,0,0
0.0093868000000000007,h00,0,0
0.0093991999999999999,h00,0,0
0.0094116000000000009,h00,0,0
0.0094240000000000001,h00,0,0
0.009436400000000001,h00,0,0
0.0094488000000000003,h00,0,0
0.0094612000000000012,h00,0,0
0.0094736000000000004,h00,0,0
0.0094860000000000014,h00,0,0
0.0094984000000000006,h00,0,0
0.0095107999999999998,h00,0,0
0.0095232000000000008,h00,0,0
0.0095356,h00,0,0
0.0095480000000000009,h00,0,0
0.0095604000000000001,h00,0,0
0.0095728000000000011,h00,0,0
0.0095852000000000003,h00,0,0
0.0095976000000000013,h00,0,0
0.0096100000000000005,h00,0,0
0.0096223999999999997,h00,0,0
0.0096348000000000007,h00,0,0
0.0096471999999999999,h00,0,0
0.0096596000000000008,h00,0,0
0.009672,h00,0,0
0.009684400000000001,h00,0,0
0.0096968000000000002,h00,0,0
0.0097092000000000012,h00,0,0
0.0097216000000000004,h00,0,0
0.0097340000000000013,h00,0,0
0.0097464000000000005,h00,0,0
0.0097587999999999998,h00,0,0
0.0097712000000000007,h00,0,0
0.0097835999999999999,h00,0,0
0.0097960000000000009,h00,0,0
0.0098084000000000001,h00,0,0
0.0098208000000000011,h00,0,0
0.0098332000000000003,h00,0,0
0.0098456000000000012,h00,0,0
0.0098580000000000004,h00,0,0
0.0098704000000000014,h00,0,0
0.0098828000000000006,h00,0,0
0.0098951999999999998,h00,0,0
0.0099076000000000008,h00,0,0
0.00992,h00,0,0
0.009932400000000001,h00,0,0
0.0099448000000000002,h00,0,0
0.0099572000000000011,h00,0,0
0.0099696000000000003,h00,0,0
0.0099820000000000013,h00,0,0
0.0099944000000000005,h00,0,0
0.0100068,h00,0,0
0.010019200000000001,h00,0,0
0.0100316,h00,0,0
0.010044000000000001,h00,0,0
0.0100564,h00,0,0
0.010068800000000001,h00,0,0
0.0100812,h00,0,0
0.010093600000000001,h00,0,0
0.010106,h00,0,0
0.010118400000000001,h00,0,0
0.010130800000000001,h00,0,0
0.0101432,h00,0,0
0.010155600000000001,h00,0,0
0.010168,h00,0,0
0.010180400000000001,h00,0,0
0.0101928,h00,0,0
0.010205200000000001,h00,0,0
0.0102176,h00,0,0
0.010230000000000001,h00,0,0
0.0102424,h00,0,0
0.010254800000000001,h00,0,0
0.010267200000000001,h00,0,0
0.0102796,h00,0,0
0.010292000000000001,h00,0,0
0.0103044,h00,0,0
0.010316800000000001,h00,0,0
0.0103292,h00,0,0
0.010341600000000001,h00,0,0
0.010354,h00,0,0
0.010366400000000001,h00,0,0
0.010378800000000001,h00,0,0
0.0103912,h00,0,0
0.010403600000000001,h00,0,0
0.010416,h00,0,0
0.010428400000000001,h00,0,0
0.0104408,h00,0,0
0.010453200000000001,h00,0,0
0.0104656,h00,0,0
0.010478000000000001,h00,0,0
0.0104904,h00,0,0
0.010502800000000001,h00,0,0
0.010515200000000001,h00,0,0
0.0105276,h00,0,0
0.010540000000000001,h00,0,0
0.0105524,h00,0,0
0.010564800000000001,h00,0,0
0.0105772,h00,0,0
0.010589600000000001,h00,0,0
0.010602,h00,0,0
0.010614400000000001,h00,0,0
0.0106268,h00,0,0
0.010639200000000001,h00,0,0
0.010651600000000001,h00,0,0
0.010664,h00,0,0
0.010676400000000001,h00,0,0
0.0106888,h00,0,0
0.010701200000000001,h00,0,0
0.0107136,h00,0,0
0.010726000000000001,h00,0,0
0.0107384,h00,0,0
0.010750800000000001,h00,0,0
0.010763200000000001,h00,0,0
0.0107756,h00,0,0
0.010788000000000001,h00,0,1
0.0108004,h00,0,0
0.010812800000000001,h00,0,0
0.0108252,h00,0,0
0.010837600000000001,h00,0,0
0.01085,h00,0,0
0.010862400000000001,h00,0,0
0.0108748,h00,0,0
0.010887200000000001,h00,0,0
0.010899600000000001,h00,0,0
0.010912,h00,0,0
0.010924400000000001,h00,0,0
0.0109368,h00,0,0
0.010949200000000001,h00,0,0
0.0109616,h00,0,0
0.010974000000000001,h00,0,0
0.0109864,h00,0,0
0.010998800000000001,h00,0,0
0.011011200000000001,h00,0,0
0.011023600000000001,h00,0,0
0.011036000000000001,h00,0,0
0.0110484,h00,0,0
0.011060800000000001,h00,0,0
0.0110732,h00,0,0
0.011085600000000001,h00,0,0
0.011098,h00,0,0
0.011110400000000001,h00,0,0
0.0111228,h00,0,0
0.011135200000000001,h00,0,0
0.011147600000000001,h00,0,0
0.011160000000000002,h00,0,0
0.011172400000000001,h00,0,0
0.0111848,h00,0,0
0.011197200000000001,h00,0,0
0.0112096,h00,0,0
0.011222000000000001,h00,0,0
0.0112344,h00,0,0
0.011246800000000001,h00,0,0
0.0112592,h00,0,0
0.011271600000000001,h00,0,0
0.011284000000000001,h00,0,0
0.0112964,h00,0,0
0.011308800000000001,h00,0,0
0.0113212,h00,0,0
0.011333600000000001,h00,0,0
0.011346,h00,0,0
0.011358400000000001,h00,0,0
0.0113708,h00,0,0
0.011383200000000001,h00,0,0
0.011395600000000001,h00,0,0
0.011408000000000001,h00,0,0
0.011420400000000001,h00,0,0
0.0114328,h00,0,0
0.011445200000000001,h00,0,0
0.0114576,h00,0,0
0.011470000000000001,h00,0,0
0.0114824,h00,0,0
0.011494800000000001,h00,0,0
0.0115072,h00,0,0
0.011519600000000001,h00,0,0
0.011532000000000001,h00,0,0
0.011544400000000002,h00,0,0
0.011556800000000001,h00,0,0
0.0115692,h00,0,1
0.011581600000000001,h00,0,0
0.011594,h00,0,0
0.011606400000000001,h00,0,0
0.0116188,h00,0,0
0.011631200000000001,h00,0,0
0.0116436,h00,0,0
0.011656000000000001,h00,0,0
0.011668400000000001,h00,0,0
0.0116808,h00,0,0
0.011693200000000001,h00,0,0
0.0117056,h00,0,0
0.011718000000000001,h00,0,0
0.0117304,h00,0,0
0.011742800000000001,h00,0,0
0.0117552,h00,0,0
0.011767600000000001,h00,0,0
0.011780000000000001,h00,0,0
0.011792400000000001,h00,0,0
0.011804800000000001,h00,0,0
0.0118172,h00,0,0
0.011829600000000001,h00,0,0
0.011842,h00,0,0
0.011854400000000001,h00,0,0
0.0118668,h00,0,0
0.011879200000000001,h00,0,0
0.0118916,h00,0,0
0.011904000000000001,h00,0,0
0.011916400000000001,h00,0,0
0.011928800000000002,h00,0,0
0.011941200000000001,h00,0,0
0.0119536,h00,0,0
0.011966000000000001,h00,0,0
0.0119784,h00,0,0
0.011990800000000001,h00,0,0
0.0120032,h00,0,0
0.012015600000000001,h00,0,0
0.012028,h00,0,0
0.012040400000000001,h00,0,0
0.012052800000000001,h00,0,0
0.0120652,h00,0,0
0.012077600000000001,h00,0,0
0.01209,h00,0,0
0.012102400000000001,h00,0,0
0.0121148,h00,0,0
0.012127200000000001,h00,0,0
0.0121396,h00,0,0
0.012152000000000001,h00,0,0
0.012164400000000001,h00,0,0
0.012176800000000002,h00,0,0
0.012189200000000001,h00,0,0
0.0122016,h00,0,0
0.012214000000000001,h00,0,0
0.0122264,h00,0,0
0.012238800000000001,h00,0,0
0.0122512,h00,0,0
0.012263600000000001,h00,0,0
0.012276,h00,0,0
0.012288400000000001,h00,0,0
0.012300800000000001,h00,0,0
0.012313200000000002,h00,0,0
0.012325600000000001,h00,0,0
0.012338,h00,0,0
0.012350400000000001,h00,0,0
0.0123628,h00,0,0
0.012375200000000001,h00,0,0
0.0123876,h00,0,0
0.012400000000000001,h00,0,0
0.012412400000000001,h00,0,0
0.012424800000000001,h00,0,0
0.012437200000000001,h00,0,0
0.0124496,h00,0,0
0.012462000000000001,h00,0,0
0.0124744,h00,0,0
0.012486800000000001,h00,0,0
0.0124992,h00,0,0
0.012511600000000001,h00,0,0
0.012524,h00,0,0
0.012536400000000001,h00,0,0
0.012548800000000001,h00,0,0
0.012561200000000002,h00,0,0
0.012573600000000001,h00,0,0
0.012586,h00,0,0
0.012598400000000001,h00,0,0
0.0126108,h00,0,0
0.012623200000000001,h00,0,0
0.0126356,h00,0,0
0.012648000000000001,h00,0,0
0.0126604,h00,0,0
0.012672800000000001,h00,0,0
0.012685200000000001,h00,0,0
0.012697600000000002,h00,0,0
0.012710000000000001,h00,0,0
0.0127224,h00,0,0
0.012734800000000001,h00,0,0
0.0127472,h00,0,0
0.012759600000000001,h00,0,0
0.012772,h00,0,0
0.012784400000000001,h00,0,0
0.012796800000000001,h00,0,0
0.012809200000000001,h00,0,0
0.012821600000000001,h00,0,0
0.012834,h00,0,0
0.012846400000000001,h00,0,0
0.0128588,h00,0,0
0.012871200000000001,h00,0,0
0.0128836,h00,0,0
0.012896000000000001,h00,0,0
0.0129084,h00,0,0
0.012920800000000001,h00,0,0
0.012933200000000001,h00,0,0
0.012945600000000002,h00,0,0
0.012958000000000001,h00,0,0
0.0129704,h00,0,0
0.012982800000000001,h00,0,0
0.0129952,h00,0,0
0.013007600000000001,h00,0,0
0.01302,h00,0,0
0.013032400000000001,h00,0,0
0.0130448,h00,0,0
0.013057200000000001,h00,0,0
0.013069600000000001,h00,0,0
0.013082000000000002,h00,0,0
0.013094400000000001,h00,0,0
0.0131068,h00,0,0
0.013119200000000001,h00,0,0
0.0131316,h00,0,0
0.013144000000000001,h00,0,0
0.0131564,h00,0,0
0.013168800000000001,h00,0,0
0.013181200000000001,h00,0,0
0.013193600000000002,h00,0,0
0.013206000000000001,h00,0,0
0.0132184,h00,0,0
0.013230800000000001,h00,0,0
0.0132432,h00,0,1
0.013255600000000001,h00,0,0
0.013268,h00,0,0
0.013280400000000001,h00,0,0
0.0132928,h00,0,0
0.013305200000000001,h00,0,0
0.013317600000000001,h00,0,0
0.013330000000000002,h00,0,0
0.013342400000000001,h00,0,0
0.0133548,h00,0,0
0.013367200000000001,h00,0,0
0.0133796,h00,0,0
0.013392000000000001,h00,0,0
0.0134044,h00,0,0
0.013416800000000001,h00,0,0
0.013429200000000001,h00,0,0
0.013441600000000001,h00,0,0
0.013454000000000001,h00,0,0
0.013466400000000002,h00,0,0
0.013478800000000001,h00,0,0
0.0134912,h00,0,0
0.013503600000000001,h00,0,0
0.013516,h00,0,0
0.013528400000000001,h00,0,0
0.0135408,h00,0,0
0.013553200000000001,h00,0,0
0.013565600000000001,h00,0,0
0.013578000000000002,h00,0,0
0.013590400000000001,h00,0,0
0.0136028,h00,0,0
0.013615200000000001,h00,0,0
0.0136276,h00,0,0
0.013640000000000001,h00,0,0
0.0136524,h00,0,0
0.013664800000000001,h00,0,0
0.0136772,h00,0,0
0.013689600000000001,h00,0,0
0.013702000000000001,h00,0,0
0.013714400000000002,h00,0,0
0.013726800000000001,h00,0,0
0.0137392,h00,0,0
0.013751600000000001,h00,0,0
0.013764,h00,0,0
0.013776400000000001,h00,0,0
0.0137888,h00,0,0
0.013801200000000001,h00,0,0
0.013813600000000001,h00,0,0
0.013826000000000001,h00,0,0
0.013838400000000001,h00,0,0
0.013850800000000002,h00,0,0
0.013863200000000001,h00,0,0
0.0138756,h00,0,0
0.013888000000000001,h00,0,0
0.0139004,h00,0,0
0.013912800000000001,h00,0,0
0.0139252,h00,0,0
0.013937600000000001,h00,0,0
0.013950000000000001,h00,0,0
0.013962400000000002,h00,0,0
0.013974800000000001,h00,0,0
0.0139872,h00,0,0
0.013999600000000001,h00,0,0
0.014012,h00,0,0
0.014024400000000001,h00,0,0
0.0140368,h00,0,0
0.014049200000000001,h00,0,0
0.0140616,h00,0,0
0.014074000000000001,h00,0,0
0.014086400000000001,h00,0,0
0.014098800000000002,h00,0,0
0.014111200000000001,h00,0,0
0.0141236,h00,0,0
0.014136000000000001,h00,0,0
0.0141484,h00,0,0
0.014160800000000001,h00,0,0
0.0141732,h00,0,0
0.014185600000000001,h00,0,0
0.014198000000000001,h00,0,0
0.014210400000000002,h00,0,0
0.014222800000000001,h00,0,0
0.014235200000000002,h00,0,0
0.014247600000000001,h00,0,0
0.01426,h00,0,0
0.014272400000000001,h00,0,0
0.0142848,h00,0,0
0.014297200000000001,h00,0,0
0.0143096,h00,0,0
0.014322000000000001,h00,0,0
0.014334400000000001,h00,0,0
0.014346800000000002,h00,0,0
0.014359200000000001,h00,0,0
0.0143716,h00,0,0
0.014384000000000001,h00,0,0
0.0143964,h00,0,0
0.014408800000000001,h00,0,0
0.0144212,h00,0,0
0.014433600000000001,h00,0,0
0.014446000000000001,h00,0,0
0.014458400000000001,h00,0,0
0.014470800000000001,h00,0,0
0.014483200000000002,h00,0,0
0.014495600000000001,h00,0,0
0.014508,h00,0,0
0.014520400000000001,h00,0,0
0.0145328,h00,0,0
0.014545200000000001,h00,0,0
0.0145576,h00,0,0
0.014570000000000001,h00,0,0
0.014582400000000001,h00,0,0
0.014594800000000002,h00,0,0
0.014607200000000001,h00,0,0
0.014619600000000002,h00,0,0
0.014632000000000001,h00,0,0
0.0146444,h00,0,0
0.014656800000000001,h00,0,0
0.0146692,h00,0,0
0.014681600000000001,h00,0,0
0.014694,h00,0,0
0.014706400000000001,h00,0,0
0.014718800000000001,h00,0,0
0.014731200000000002,h00,0,0
0.014743600000000001,h00,0,0
0.014756,h00,0,0
0.014768400000000001,h00,0,0
0.0147808,h00,0,0
0.014793200000000001,h00,0,0
0.0148056,h00,0,0
0.014818000000000001,h00,0,0
0.014830400000000001,h00,0,0
0.014842800000000001,h00,0,0
0.014855200000000001,h00,0,0
0.014867600000000002,h00,0,0
0.014880000000000001,h00,0,0
0.0148924,h00,0,0
0.014904800000000001,h00,0,0
0.0149172,h00,0,0
0.014929600000000001,h00,0,0
0.014942,h00,0,0
0.014954400000000001,h00,0,0
0.014966800000000001,h00,0,0
0.014979200000000002,h00,0,0
0.014991600000000001,h00,0,0
0.015004000000000002,h00,0,0
0.015016400000000001,h00,0,0
0.0150288,h00,0,0
0.015041200000000001,h00,0,1
0.0150536,h00,0,0
0.015066000000000001,h00,0,0
0.0150784,h00,0,0
0.015090800000000001,h00,0,0
0.015103200000000001,h00,0,0
0.015115600000000002,h00,0,0
0.015128000000000001,h00,0,0
0.0151404,h00,0,0
0.015152800000000001,h00,0,0
0.0151652,h00,0,0
0.015177600000000001,h00,0,0
0.01519,h00,0,0
0.015202400000000001,h00,0,0
0.015214800000000001,h00,0,0
0.015227200000000001,h00,0,0
0.015239600000000001,h00,0,0
0.015252000000000002,h00,0,0
0.015264400000000001,h00,0,0
0.0152768,h00,0,0
0.015289200000000001,h00,0,0
0.0153016,h00,0,0
0.015314000000000001,h00,0,0
0.0153264,h00,0,0
0.015338800000000001,h00,0,0
0.015351200000000001,h00,0,0
0.015363600000000002,h00,0,0
0.015376000000000001,h00,0,0
0.015388400000000002,h00,0,0
0.015400800000000001,h00,0,0
0.0154132,h00,0,0
0.015425600000000001,h00,0,0
0.015438,h00,0,0
0.015450400000000001,h00,0,0
0.015462800000000001,h00,0,0
0.015475200000000001,h00,0,0
0.015487600000000001,h00,0,0
0.015500000000000002,h00,0,0
0.015512400000000001,h00,0,0
0.0155248,h00,0,0
0.015537200000000001,h00,0,0
0.0155496,h00,0,0
0.015562000000000001,h00,0,0
0.0155744,h00,0,0
0.015586800000000001,h00,0,0
0.015599200000000001,h00,0,0
0.015611600000000002,h00,0,0
0.015624000000000001,h00,0,0
0.015636400000000002,h00,0,0
0.015648800000000001,h00,0,0
0.0156612,h00,0,0
0.015673599999999999,h00,0,0
0.015686000000000002,h00,0,0
0.015698400000000001,h00,0,0
0.0157108,h00,0,0
0.0157232,h00,0,0
0.015735600000000002,h00,0,0
0.015748000000000002,h00,0,0
0.015760400000000001,h00,0,0
0.0157728,h00,0,0
0.015785199999999999,h00,0,0
0.015797600000000002,h00,0,0
0.015810000000000001,h00,0,0
0.0158224,h00,0,1
0.0158348,h00,0,0
0.015847200000000002,h00,0,0
0.015859600000000001,h00,0,0
0.015872000000000001,h00,0,0
0.0158844,h00,0,0
0.015896800000000003,h00,0,0
0.015909200000000002,h00,0,0
0.015921600000000001,h00,0,0
0.015934,h00,0,0
0.015946399999999999,h00,0,0
0.015958800000000002,h00,0,0
0.015971200000000001,h00,0,0
0.015983600000000001,h00,0,0
0.015996,h00,0,0
0.016008400000000002,h00,0,0
0.016020800000000002,h00,0,0
0.016033200000000001,h00,0,0
0.0160456,h00,0,0
0.016057999999999999,h00,0,0
0.016070400000000002,h00,0,0
0.016082800000000001,h00,0,0
0.0160952,h00,0,0
0.0161076,h00,0,0
0.016120000000000002,h00,0,0
0.016132400000000002,h00,0,0
0.016144800000000001,h00,0,0
0.0161572,h00,0,0
0.016169599999999999,h00,0,0
0.016182000000000002,h00,0,0
0.016194400000000001,h00,0,0
0.0162068,h00,0,0
0.0162192,h00,0,0
0.016231600000000002,h00,0,0
0.016244000000000001,h00,0,0
0.016256400000000001,h00,0,0
0.0162688,h00,0,0
0.016281200000000003,h00,0,0
0.016293600000000002,h00,0,0
0.016306000000000001,h00,0,0
0.0163184,h00,0,0
0.016330799999999999,h00,0,0
0.016343200000000002,h00,0,0
0.016355600000000001,h00,0,0
0.016368000000000001,h00,0,0
0.0163804,h00,0,0
0.016392800000000003,h00,0,0
0.016405200000000002,h00,0,0
0.016417600000000001,h00,0,0
0.01643,h00,0,0
0.016442399999999999,h00,0,0
0.016454800000000002,h00,0,0
0.016467200000000001,h00,0,0
0.0164796,h00,0,0
0.016492,h00,0,0
0.016504400000000002,h00,0,0
0.016516800000000002,h00,0,0
0.016529200000000001,h00,0,0
0.0165416,h00,0,0
0.016553999999999999,h00,0,0
0.016566400000000002,h00,0,0
0.016578800000000001,h00,0,0
0.0165912,h00,0,0
0.0166036,h00,0,1
0.016616000000000002,h00,0,0
0.016628400000000002,h00,0,0
0.016640800000000001,h00,0,0
0.0166532,h00,0,0
0.016665600000000003,h00,0,0
0.016678000000000002,h00,0,0
0.016690400000000001,h00,0,0
0.0167028,h00,0,0
0.0167152,h00,0,0
0.016727600000000002,h00,0,0
0.016740000000000001,h00,0,0
0.016752400000000001,h00,0,0
0.0167648,h00,0,0
0.016777200000000003,h00,0,0
0.016789600000000002,h00,0,0
0.016802000000000001,h00,0,0
0.0168144,h00,0,0
0.016826799999999999,h00,0,0
0.016839200000000002,h00,0,0
0.016851600000000001,h00,0,0
0.016864000000000001,h00,0,0
0.0168764,h00,0,0
0.016888800000000002,h00,0,0
0.016901200000000002,h00,0,0
0.016913600000000001,h00,0,0
0.016926,h00,0,0
0.016938399999999999,h00,0,0
0.016950800000000002,h00,0,0
0.016963200000000001,h00,0,0
0.0169756,h00,0,0
0.016988,h00,0,0
0.017000400000000002,h00,0,0
0.017012800000000002,h00,0,0
0.017025200000000001,h00,0,0
0.0170376,h00,0,0
0.017050000000000003,h00,0,0
0.017062400000000002,h00,0,0
0.017074800000000001,h00,0,0
0.0170872,h00,0,0
0.0170996,h00,0,0
0.017112000000000002,h00,0,0
0.017124400000000001,h00,0,0
0.017136800000000001,h00,0,0
0.0171492,h00,0,0
0.017161600000000003,h00,0,0
0.017174000000000002,h00,0,0
0.017186400000000001,h00,0,0
0.0171988,h00,0,0
0.017211199999999999,h00,0,0
0.017223600000000002,h00,0,0
0.017236000000000001,h00,0,0
0.017248400000000001,h00,0,0
0.0172608,h00,0,0
0.017273200000000002,h00,0,0
0.017285600000000002,h00,0,0
0.017298000000000001,h00,0,0
0.0173104,h00,0,0
0.017322799999999999,h00,0,0
0.017335200000000002,h00,0,0
0.017347600000000001,h00,0,0
0.01736,h00,0,0
0.0173724,h00,0,0
0.017384800000000002,h00,0,0
0.017397200000000002,h00,0,0
0.017409600000000001,h00,0,0
0.017422,h00,0,0
0.017434400000000003,h00,0,0
0.017446800000000002,h00,0,0
0.017459200000000001,h00,0,0
0.0174716,h00,0,0
0.017484,h00,0,0
0.017496400000000002,h00,0,1
0.017508800000000001,h00,0,0
0.017521200000000001,h00,0,0
0.0175336,h00,0,0
0.017546000000000003,h00,0,0
0.017558400000000002,h00,0,0
0.017570800000000001,h00,0,0
0.0175832,h00,0,0
0.017595599999999999,h00,0,0
0.017608000000000002,h00,0,0
0.017620400000000001,h00,0,1
0.017632800000000001,h00,0,0
0.0176452,h00,0,0
0.017657600000000002,h00,0,0
0.017670000000000002,h00,0,0
0.017682400000000001,h00,0,0
0.0176948,h00,0,0
0.017707199999999999,h00,0,0
0.017719600000000002,h00,0,0
0.017732000000000001,h00,0,0
0.0177444,h00,0,0
0.0177568,h00,0,0
0.017769200000000002,h00,0,0
0.017781600000000002,h00,0,0
0.017794000000000001,h00,0,0
0.0178064,h00,0,0
0.017818800000000003,h00,0,0
0.017831200000000002,h00,0,0
0.017843600000000001,h00,0,0
0.017856,h00,0,0
0.0178684,h00,0,0
0.017880800000000002,h00,0,0
0.017893200000000001,h00,0,0
0.017905600000000001,h00,0,0
0.017918,h00,0,0
0.017930400000000003,h00,0,0
0.017942800000000002,h00,0,0
0.017955200000000001,h00,0,0
0.0179676,h00,0,0
0.017979999999999999,h00,0,0
0.017992400000000002,h00,0,0
0.018004800000000001,h00,0,0
0.018017200000000001,h00,0,0
0.0180296,h00,0,0
0.018042000000000002,h00,0,0
0.018054400000000002,h00,0,0
0.018066800000000001,h00,0,0
0.0180792,h00,0,0
0.018091599999999999,h00,0,0
0.018104000000000002,h00,0,0
0.018116400000000001,h00,0,0
0.0181288,h00,0,0
0.0181412,h00,0,0
0.018153600000000002,h00,0,0
0.018166000000000002,h00,0,0
0.018178400000000001,h00,0,0
0.0181908,h00,0,0
0.018203200000000003,h00,0,0
0.018215600000000002,h00,0,0
0.018228000000000001,h00,0,0
0.0182404,h00,0,0
0.0182528,h00,0,0
0.018265200000000002,h00,0,0
0.018277600000000001,h00,0,0
0.018290000000000001,h00,0,0
0.0183024,h00,0,0
0.018314800000000003,h00,0,0
0.018327200000000002,h00,0,0
0.018339600000000001,h00,0,0
0.018352,h00,0,0
0.018364399999999999,h00,0,0
0.018376800000000002,h00,0,0
0.018389200000000001,h00,0,0
0.018401600000000001,h00,0,0
0.018414,h00,0,0
0.018426400000000002,h00,0,0
0.018438800000000002,h00,0,0
0.018451200000000001,h00,0,0
0.0184636,h00,0,0
0.018475999999999999,h00,0,0
0.018488400000000002,h00,0,0
0.018500800000000001,h00,0,0
0.0185132,h00,0,1
0.0185256,h00,0,0
0.018538000000000002,h00,0,0
0.018550400000000002,h00,0,0
0.018562800000000001,h00,0,0
0.0185752,h00,0,0
0.018587600000000003,h00,0,0
0.018600000000000002,h00,0,0
0.018612400000000001,h00,0,0
0.0186248,h00,0,0
0.0186372,h00,0,0
0.018649600000000002,h00,0,0
0.018662000000000002,h00,0,0
0.018674400000000001,h00,0,0
0.0186868,h00,0,0
0.018699200000000003,h00,0,0
0.018711600000000002,h00,0,0
0.018724000000000001,h00,0,0
0.0187364,h00,0,0
0.018748799999999999,h00,0,0
0.018761200000000002,h00,0,0
0.018773600000000001,h00,0,0
0.018786000000000001,h00,0,0
0.0187984,h00,0,0
0.018810800000000003,h00,0,0
0.018823200000000002,h00,0,0
0.018835600000000001,h00,0,0
0.018848,h00,0,0
0.018860399999999999,h00,0,0
0.018872800000000002,h00,0,0
0.018885200000000001,h00,0,0
0.018897600000000001,h00,0,0
0.01891,h00,0,0
0.018922400000000002,h00,0,0
0.018934800000000002,h00,0,0
0.018947200000000001,h00,0,0
0.0189596,h00,0,0
0.018972000000000003,h00,0,0
0.018984400000000002,h00,0,0
0.018996800000000001,h00,0,0
0.0190092,h00,0,0
0.0190216,h00,0,0
0.019034000000000002,h00,0,0
0.019046400000000002,h00,0,0
0.019058800000000001,h00,0,0
0.0190712,h00,0,0
0.019083600000000003,h00,0,0
0.019096000000000002,h00,0,0
0.019108400000000001,h00,0,0
0.0191208,h00,0,0
0.0191332,h00,0,0
0.019145600000000002,h00,0,0
0.019158000000000001,h00,0,0
0.019170400000000001,h00,0,0
0.0191828,h00,0,0
0.019195200000000003,h00,0,0
0.019207600000000002,h00,0,0
0.019220000000000001,h00,0,0
0.0192324,h00,0,0
0.019244799999999999,h00,0,0
0.019257200000000002,h00,0,0
0.019269600000000001,h00,0,0
0.019282000000000001,h00,0,0
0.0192944,h00,0,1
0.019306800000000002,h00,0,0
0.019319200000000002,h00,0,0
0.019331600000000001,h00,0,0
0.019344,h00,0,0
0.019356400000000003,h00,0,0
0.019368800000000002,h00,0,0
0.019381200000000001,h00,0,0
0.0193936,h00,0,0
0.019406,h00,0,0
0.019418400000000002,h00,0,0
0.019430800000000002,h00,0,0
0.019443200000000001,h00,0,0
0.0194556,h00,0,0
0.019468000000000003,h00,0,0
0.019480400000000002,h00,0,0
0.019492800000000001,h00,0,0
0.0195052,h00,0,0
0.0195176,h00,0,0
0.019530000000000002,h00,0,0
0.019542400000000001,h00,0,0
0.019554800000000001,h00,0,0
0.0195672,h00,0,0
0.019579600000000003,h00,0,0
0.019592000000000002,h00,0,0
0.019604400000000001,h00,0,0
0.0196168,h00,0,0
0.019629199999999999,h00,0,0
0.019641600000000002,h00,0,0
0.019654000000000001,h00,0,0
0.019666400000000001,h00,0,0
0.0196788,h00,0,0
0.019691200000000002,h00,0,0
0.019703600000000002,h00,0,0
